Employee_ID,Department,Gender,Age,Job_Title,Hire_Date,Years_At_Company,Education_Level,Performance_Score,Monthly_Salary,Work_Hours_Per_Week,Projects_Handled,Overtime_Hours,Sick_Days,Remote_Work_Frequency,Team_Size,Training_Hours,Promotions,Employee_Satisfaction_Score,Resigned
2406347854029,Sales,Female,34,Technician,01/27/2010 07:25:02.000000000,3,PhD,1,7137.55,55,19,6,13,99,1,11,1,2.15,false
6175911476460,Sales,Male,45,Engineer,01/24/2022 22:25:27.000000000,4,Bachelor,1,5582.77,56,5,6,28,26,15,19,2,4.86,false
1244200040472,Legal,Female,52,Specialist,10/24/2008 02:30:05.000000000,2,Master,3,3563.18,38,13,3,19,61,14,55,2,3.17,false
7485866314280,Sales,Female,59,Consultant,05/05/2005 07:49:05.000000000,4,PhD,3,4895.35,24,15,7,10,75,9,59,0,4.45,true
5834288570647,Operations,Female,23,Manager,08/02/2000 13:49:00.000000000,9,Bachelor,1,7365.05,28,40,2,4,78,13,71,1,3.14,true
5323221521092,Sales,Female,42,Analyst,10/12/2017 19:23:50.000000000,2,PhD,3,4986.8,53,23,10,1,26,1,62,0,4.72,false
9463998466593,Legal,Male,32,Specialist,11/28/2020 19:04:38.000000000,9,Master,5,2502.29,57,3,6,19,77,12,77,0,1.75,false
4135611857142,Operations,Male,51,Consultant,12/30/2010 10:58:42.000000000,6,PhD,5,500.29,63,11,2,2,7,19,95,0,1.05,true
5353331686553,Sales,Male,48,Specialist,11/20/2020 11:28:30.000000000,5,Master,3,698.15,31,0,6,12,62,5,26,2,3.19,false
4433778733259,HR,Female,35,Specialist,01/03/2014 13:46:24.000000000,3,PhD,3,3838.35,28,14,15,12,92,9,41,2,3.4,true
2141001943668,Customer Support,Male,41,Manager,04/06/2021 05:25:35.000000000,7,PhD,5,2025.68,26,26,13,25,44,7,58,2,2.49,false
5817589023586,Legal,Male,33,Consultant,02/12/2009 11:31:58.000000000,3,High School,3,6928.29,53,17,1,21,65,19,82,2,1.43,false
9347823969096,Customer Support,Female,44,Manager,09/16/2014 21:00:28.000000000,6,PhD,1,2122.14,46,14,14,6,36,2,20,0,2.54,false
7126792470994,Finance,Male,48,Specialist,04/05/2014 07:39:42.000000000,8,PhD,5,3027.91,65,30,20,3,57,2,48,0,4.4,true
5653231449814,Sales,Male,45,Technician,03/02/2000 00:44:48.000000000,8,PhD,3,7898.28,36,16,0,1,31,16,40,0,3.41,false
8737381194761,IT,Male,45,Technician,05/20/2010 06:14:32.000000000,6,Master,2,5339.31,53,43,18,31,94,9,51,0,3.95,false
212638635190,Engineering,Female,55,Manager,12/15/2013 05:02:12.000000000,9,Master,1,1065.84,51,6,1,30,26,1,11,2,2.76,false
8438573056211,Customer Support,Female,31,Engineer,11/04/2010 03:55:28.000000000,10,Bachelor,4,1060.58,41,10,20,19,12,3,37,0,1.32,true
1021036367681,Marketing,Female,26,Engineer,11/26/2000 01:09:13.000000000,4,High School,1,2888.77,57,6,10,26,81,20,91,2,3.36,false
4774268065745,HR,Bigender,47,Developer,01/12/2010 06:19:37.000000000,6,Bachelor,1,7844.95,26,49,4,2,98,6,95,2,1.65,true
7956040506665,HR,Female,18,Consultant,01/04/2013 23:42:28.000000000,8,Master,5,8044.2,60,26,14,6,21,12,13,2,1.77,false
7278308557009,Marketing,Male,52,Manager,09/19/2000 14:05:48.000000000,5,Bachelor,5,5869.34,30,17,20,13,56,15,32,0,0.13,true
270505422150,Customer Support,Female,49,Developer,01/29/2010 05:53:26.000000000,2,Bachelor,3,8210.08,53,25,17,28,68,4,98,0,0.76,false
222853369991,Marketing,Male,52,Engineer,05/21/2010 14:54:25.000000000,8,Bachelor,3,2361.52,39,5,18,29,19,7,58,1,3.26,false
453755293696,Customer Support,Male,56,Technician,03/13/2006 03:10:48.000000000,3,Bachelor,5,971.31,56,13,16,24,73,16,92,2,1.13,true
9029471804441,Operations,Female,42,Specialist,11/08/2014 18:22:51.000000000,9,PhD,5,8268.94,56,41,18,7,26,5,34,0,3.59,true
6350014277856,Legal,Female,37,Specialist,12/13/2013 21:01:17.000000000,5,Master,5,8202.75,59,45,19,15,68,12,66,1,3.32,false
5000417351005,Finance,Male,56,Developer,09/05/2004 15:27:38.000000000,7,High School,5,2598.26,54,40,17,11,74,13,96,0,3.69,false
5852976176131,Operations,Male,22,Analyst,02/19/2012 12:52:16.000000000,2,Master,3,4463.57,21,14,14,7,22,9,62,0,1.04,false
1137207049351,Legal,Male,20,Manager,06/17/2019 12:31:29.000000000,4,Bachelor,3,446.56,56,39,12,26,45,6,63,1,0.5,false
5470369424889,HR,Female,26,Developer,11/13/2017 22:57:24.000000000,7,Master,5,976.31,23,34,4,0,45,6,15,0,1.62,false
1618246748671,Engineering,Female,59,Technician,11/05/2007 10:10:17.000000000,7,Master,4,5801.19,35,8,19,29,75,8,67,0,3.76,true
7346177054241,Operations,Male,41,Developer,07/03/2002 08:59:50.000000000,8,Master,2,1235.6,42,13,11,30,95,16,51,0,4.51,true
7573493081338,Engineering,Female,23,Technician,05/03/2020 17:07:54.000000000,10,Master,1,1639.19,36,1,8,16,54,1,21,0,2.94,false
8822316932620,Legal,Female,60,Manager,03/22/2020 22:35:09.000000000,9,Bachelor,3,2505.19,20,12,12,31,79,9,53,1,1.87,false
1931916833740,Engineering,Female,53,Specialist,02/21/2000 16:14:41.000000000,8,PhD,1,5066.24,62,13,13,27,98,12,10,2,4.96,true
8872670693303,Customer Support,Male,46,Manager,05/01/2004 11:10:05.000000000,2,Bachelor,4,5003.51,55,47,11,11,89,3,19,2,1.2,true
7282536366998,Engineering,Female,29,Technician,05/18/2018 00:07:23.000000000,2,High School,5,8721.44,54,16,11,17,12,10,26,2,4.33,false
6105645844511,HR,Male,56,Technician,02/03/2010 07:11:51.000000000,4,Master,4,919.99,65,27,20,10,83,10,58,2,0.38,false
7224130647348,Customer Support,Male,47,Analyst,04/19/2002 11:56:11.000000000,8,PhD,5,306.16,45,50,11,7,25,1,16,0,1.54,true
4601421342076,Marketing,Male,30,Manager,04/09/2011 12:07:21.000000000,7,High School,4,6062.04,60,18,1,31,41,18,41,0,2.74,true
4952167529255,Operations,Male,35,Analyst,03/16/2005 18:55:22.000000000,8,PhD,2,1850.73,57,25,2,3,52,6,44,0,0.86,false
5749054169737,Engineering,Female,37,Analyst,11/02/2001 15:59:23.000000000,3,PhD,2,5495.35,37,26,15,24,55,9,51,0,0.23,false
7292605196154,Finance,Male,19,Developer,05/01/2000 11:24:39.000000000,10,Master,4,6259.9,22,7,7,4,80,16,34,1,2.97,false
8845735911725,Marketing,Male,34,Developer,09/08/2010 23:01:46.000000000,6,Bachelor,3,691.24,25,35,18,6,77,1,26,1,1.22,false
3934950399956,HR,Male,57,Specialist,04/14/2000 07:41:57.000000000,6,PhD,4,7191.13,53,8,13,1,56,20,9,0,2.86,true
3088352432412,Customer Support,Female,56,Manager,04/19/2007 04:15:53.000000000,9,Bachelor,1,6219.55,49,6,15,13,0,16,29,0,1.0,true
4939235376305,Customer Support,Female,49,Analyst,09/19/2009 11:13:36.000000000,9,High School,3,4374.87,27,14,19,20,51,14,18,1,4.62,false
7221790519295,HR,Male,42,Technician,01/04/2006 02:41:00.000000000,7,Bachelor,2,8439.16,61,41,2,3,52,1,17,1,3.98,true
7308824172372,Operations,Female,20,Manager,12/14/2000 20:38:46.000000000,4,PhD,5,8826.79,39,32,17,30,30,8,62,2,0.45,true
1717080919368,HR,Male,41,Manager,08/02/2014 13:24:37.000000000,8,High School,5,7125.91,63,26,11,7,81,15,11,0,0.41,false
7011267130447,HR,Female,19,Specialist,04/10/2002 07:54:28.000000000,9,High School,2,5803.53,55,49,5,28,87,5,90,0,1.62,false
884609357441,Finance,Female,57,Specialist,09/04/2011 17:51:40.000000000,7,High School,5,3492.76,27,43,12,2,48,12,20,0,1.65,true
5258644672025,HR,Female,40,Specialist,11/28/2001 00:25:33.000000000,5,Bachelor,2,969.28,63,27,16,29,23,5,93,1,4.79,false
2228246449638,Engineering,Male,32,Technician,03/19/2005 14:22:53.000000000,10,Master,2,609.22,20,43,3,2,54,16,71,1,2.03,true
2939501252523,Operations,Female,45,Engineer,11/26/2014 17:35:50.000000000,6,Bachelor,2,6056.57,60,37,6,19,24,17,53,1,3.67,false
5420656293650,Finance,Female,59,Technician,12/13/2017 03:06:45.000000000,10,PhD,1,387.02,58,22,1,0,82,8,63,1,0.21,false
1056073117897,HR,Female,57,Developer,10/17/2020 18:49:54.000000000,6,Bachelor,3,5493.67,55,46,20,20,97,3,89,0,0.11,true
7502500675452,Legal,Male,24,Engineer,03/09/2001 14:02:49.000000000,5,Bachelor,1,7302.19,59,29,1,21,96,6,1,1,0.49,true
3179796944335,Customer Support,Male,21,Technician,03/21/2000 05:26:15.000000000,4,High School,1,83.61,38,17,3,5,61,1,52,0,4.69,false
1425303398839,Operations,Male,23,Developer,11/10/2011 22:11:31.000000000,6,Bachelor,1,3749.73,24,41,12,28,99,1,90,0,4.23,true
5054448712738,Customer Support,Male,57,Specialist,08/03/2000 13:56:46.000000000,2,PhD,1,8066.03,42,30,20,23,36,11,97,1,2.67,true
1276295373836,Finance,Female,30,Consultant,05/18/2001 20:40:08.000000000,3,PhD,5,5302.35,44,17,6,8,4,17,4,2,3.83,false
5195829458471,Finance,Genderqueer,44,Consultant,09/09/2001 07:16:35.000000000,9,Master,5,1586.49,57,1,9,18,8,9,32,2,1.83,false
4758856498233,Sales,Female,22,Technician,04/25/2005 18:05:59.000000000,6,Bachelor,1,2589.35,23,33,13,7,44,19,50,0,3.7,true
3076687853980,Operations,Female,55,Technician,04/18/2006 01:20:24.000000000,7,PhD,5,4085.1,20,6,13,18,26,20,65,0,3.39,false
3819928909607,Sales,Male,18,Technician,08/17/2010 15:49:26.000000000,6,PhD,3,7147.27,43,41,0,26,3,20,51,2,3.86,false
7607213914702,Legal,Female,33,Manager,02/04/2008 07:54:36.000000000,5,High School,4,7868.59,62,20,3,27,86,5,21,2,2.82,true
1723199978263,Operations,Female,23,Technician,01/28/2000 20:45:15.000000000,2,Bachelor,5,8818.18,27,1,7,10,93,14,32,2,4.42,false
4890825654062,Legal,Male,50,Analyst,08/10/2004 20:56:57.000000000,8,Bachelor,1,3926.6,32,50,13,30,44,3,68,2,3.6,false
1424149541872,Customer Support,Male,36,Consultant,06/04/2020 08:04:15.000000000,2,Bachelor,5,7933.08,28,35,0,23,82,15,49,1,2.1,true
7060446229463,Customer Support,Male,33,Technician,01/27/2017 04:09:20.000000000,4,Bachelor,1,4680.48,28,1,11,27,30,5,61,0,1.45,false
3910456398952,Engineering,Non-binary,34,Engineer,03/02/2021 14:01:20.000000000,3,PhD,2,3890.7,23,45,12,4,48,7,67,1,1.36,false
105931002250,IT,Male,22,Consultant,11/14/2016 14:42:45.000000000,5,Master,4,1620.75,57,31,14,23,41,14,46,2,1.85,false
2151735295750,Legal,Female,32,Developer,05/05/2009 01:29:16.000000000,8,High School,1,6087.36,39,30,2,26,86,8,64,0,1.6,false
170860136719,HR,Female,51,Developer,09/02/2011 18:04:21.000000000,10,High School,2,613.37,54,2,5,3,6,3,5,2,0.62,true
2851818889640,Customer Support,Female,53,Technician,07/08/2017 07:43:50.000000000,10,Bachelor,2,2680.0,25,37,14,16,82,8,84,0,1.43,true
9493795960137,Sales,Female,35,Specialist,02/06/2002 15:04:55.000000000,8,PhD,4,3055.95,43,15,1,13,73,20,92,2,0.51,true
6696220926853,Customer Support,Female,51,Analyst,12/29/2005 01:27:32.000000000,7,PhD,5,6181.5,55,20,7,24,94,12,19,1,1.0,true
4119238779900,Marketing,Male,20,Technician,02/15/2015 14:55:22.000000000,6,High School,1,8423.27,41,33,3,6,10,5,9,1,2.24,false
7519944677773,Finance,Male,21,Engineer,05/05/2001 17:28:58.000000000,5,PhD,3,2693.75,46,6,3,26,2,20,73,1,3.43,true
8109003777510,IT,Female,30,Analyst,04/26/2011 06:48:22.000000000,5,Bachelor,4,651.9,37,16,20,30,100,7,56,1,3.8,false
6263030460528,Customer Support,Male,37,Specialist,02/15/2014 20:21:03.000000000,2,PhD,4,5123.2,62,6,20,22,46,7,3,1,3.41,true
2849362043783,IT,Agender,49,Specialist,09/18/2015 01:02:02.000000000,6,High School,4,7122.03,22,39,10,2,4,18,59,0,4.98,false
3589968018006,Operations,Female,47,Consultant,09/01/2004 09:48:22.000000000,6,Bachelor,3,2142.52,51,44,10,30,48,8,90,2,4.63,true
8049718424711,Operations,Female,52,Specialist,10/18/2021 17:27:22.000000000,8,Bachelor,4,2279.36,20,7,19,15,6,13,0,1,2.19,true
6255692607017,Finance,Female,46,Manager,05/24/2013 18:14:39.000000000,7,Master,5,2921.98,37,19,2,17,45,20,49,2,0.21,true
1023199121561,Finance,Male,24,Consultant,09/02/2020 04:02:48.000000000,9,Bachelor,3,1338.88,39,15,1,28,70,20,90,2,4.3,false
6234235489937,Engineering,Male,38,Engineer,07/29/2014 09:37:40.000000000,7,PhD,5,3888.2,49,33,20,26,63,7,74,1,1.53,false
3065249854558,IT,Female,60,Analyst,09/04/2019 23:02:33.000000000,3,Bachelor,1,3520.07,24,29,18,29,51,7,66,0,4.99,false
6709406472952,Operations,Male,43,Specialist,08/12/2020 16:20:58.000000000,6,High School,1,5201.66,28,19,17,24,3,17,74,1,2.54,false
6080840912335,Legal,Male,23,Manager,06/01/2001 12:15:57.000000000,2,Bachelor,4,4589.85,62,0,19,16,59,1,34,1,4.6,true
9901531172458,HR,Female,58,Engineer,07/24/2014 02:26:30.000000000,10,High School,1,2153.56,26,23,12,19,95,6,69,0,3.41,false
2423630293373,IT,Male,60,Specialist,10/28/2014 23:26:03.000000000,2,High School,4,4777.05,41,0,19,11,12,2,64,1,2.7,true
6733336656339,Customer Support,Female,47,Consultant,01/29/2010 20:17:41.000000000,4,Bachelor,5,4858.78,22,13,10,24,75,16,84,1,4.31,true
3584952312155,Sales,Male,60,Engineer,01/04/2013 16:35:57.000000000,7,Bachelor,3,5130.44,32,9,16,25,1,14,84,1,3.84,false
755368396806,Engineering,Female,27,Developer,07/06/2001 14:05:58.000000000,6,High School,5,83.02,22,24,9,11,1,16,60,0,0.86,true
6245135241371,Marketing,Female,54,Manager,10/13/2016 16:45:50.000000000,9,Bachelor,1,7513.21,27,25,13,15,83,16,62,0,4.58,true
2455978056170,Legal,Female,20,Manager,07/14/2008 03:33:00.000000000,7,Master,2,4736.51,32,37,6,7,97,10,2,0,4.03,true
8198146591036,IT,Male,55,Developer,01/01/2011 05:31:54.000000000,4,High School,4,3705.67,26,33,7,10,32,16,15,1,3.65,false
9016067271342,Operations,Male,50,Analyst,01/06/2010 22:59:38.000000000,6,Master,4,2742.17,23,25,6,11,83,20,61,2,0.23,false
8632688667164,IT,Female,31,Engineer,12/24/2006 21:11:17.000000000,2,High School,3,2342.22,24,4,19,12,22,12,6,0,1.12,false
2043496555298,Legal,Male,52,Consultant,06/12/2011 06:08:25.000000000,2,Bachelor,1,1783.67,60,37,17,12,21,5,40,2,0.83,true
6902354142626,IT,Female,54,Developer,02/01/2009 07:24:06.000000000,9,Master,1,2231.71,56,44,16,4,12,9,31,1,3.72,true
2390503872935,Marketing,Genderfluid,30,Analyst,05/06/2019 11:34:47.000000000,7,PhD,1,4430.7,59,25,9,10,56,1,28,0,2.62,false
6333678097788,Legal,Female,46,Developer,06/24/2015 03:11:13.000000000,5,High School,3,6290.5,32,32,12,2,74,7,5,2,2.31,true
8295774542170,Marketing,Male,43,Analyst,02/22/2012 07:53:29.000000000,7,PhD,1,7081.39,21,28,14,9,92,7,44,0,3.66,false
1484823487717,Legal,Male,48,Analyst,06/13/2007 07:19:02.000000000,7,Bachelor,1,8494.64,24,27,15,22,32,20,76,0,1.2,false
9925917901325,Marketing,Female,56,Specialist,10/12/2006 09:35:55.000000000,4,Bachelor,5,2704.44,62,22,1,21,78,8,47,2,1.13,true
1248301971650,Legal,Male,50,Specialist,10/13/2012 03:18:34.000000000,2,High School,4,4466.07,47,24,6,27,67,13,2,2,3.38,false
1759360532004,Sales,Male,36,Specialist,09/24/2018 22:40:24.000000000,7,Master,4,558.93,21,26,8,14,54,17,98,0,0.03,false
4867759199741,Operations,Male,56,Technician,09/21/2017 18:23:40.000000000,3,High School,3,38.54,46,31,13,21,98,13,74,1,4.73,false
8086143945366,Legal,Male,58,Technician,08/25/2001 05:49:35.000000000,8,Bachelor,5,878.54,37,10,13,0,63,16,76,2,4.88,false
8548744708769,IT,Female,29,Developer,05/07/2004 06:19:25.000000000,7,Bachelor,1,6674.5,45,37,2,24,91,7,51,0,3.63,true
2789732282308,Operations,Female,52,Developer,09/23/2019 20:50:46.000000000,7,Master,5,1317.72,28,36,9,7,45,12,36,0,0.5,true
2874550344592,Sales,Male,53,Developer,04/05/2006 01:55:42.000000000,2,Master,5,928.81,61,31,19,2,81,9,58,1,1.63,true
8378020547081,HR,Female,56,Analyst,03/02/2006 17:06:32.000000000,2,Bachelor,3,6611.04,43,29,17,9,46,10,86,0,3.83,false
985396831517,Legal,Male,43,Consultant,11/02/2010 16:45:35.000000000,2,High School,5,3081.95,33,45,4,27,4,17,15,1,1.39,true
8409974368394,HR,Male,59,Consultant,06/07/2021 00:58:23.000000000,4,PhD,1,7412.12,64,13,1,29,83,19,70,2,1.85,true
5380739101178,Customer Support,Male,43,Consultant,09/16/2022 02:32:29.000000000,8,Bachelor,3,888.21,25,28,4,30,19,20,69,0,3.2,false
2199607218925,Customer Support,Male,53,Analyst,01/10/2019 14:19:24.000000000,10,Bachelor,3,2548.18,57,25,9,6,35,19,17,2,3.34,true
4913015189676,Customer Support,Male,29,Engineer,07/10/2012 22:06:54.000000000,5,Bachelor,3,1155.83,60,26,9,29,36,13,46,0,0.46,true
9954102819745,Marketing,Female,31,Manager,02/21/2001 22:05:37.000000000,5,Master,3,5919.21,54,25,5,20,86,16,87,0,0.92,false
9635329939466,Marketing,Male,25,Consultant,11/05/2011 11:19:50.000000000,5,PhD,4,1011.16,27,7,8,28,18,12,30,2,3.27,false
2301968619456,Finance,Male,46,Manager,04/29/2017 01:36:59.000000000,6,Master,1,7646.1,34,49,20,0,94,13,4,1,0.13,false
5134742414597,Operations,Female,32,Technician,05/22/2012 04:48:10.000000000,4,High School,4,4289.1,25,29,8,14,5,1,4,2,3.87,false
7534296038339,Operations,Female,37,Manager,04/02/2013 04:50:20.000000000,10,Bachelor,4,5533.07,37,22,15,7,54,1,52,1,0.39,true
7594248734033,Customer Support,Male,18,Analyst,10/28/2004 11:34:29.000000000,9,Master,4,6472.51,47,9,14,17,13,18,38,2,2.23,true
9332505505234,Legal,Female,41,Engineer,02/08/2010 22:28:44.000000000,5,Bachelor,2,6426.94,53,37,8,15,76,5,0,0,2.41,false
9449870498820,Legal,Female,47,Technician,07/10/2014 11:15:25.000000000,8,PhD,3,6099.23,50,47,6,8,47,6,76,1,2.47,false
6402768625508,Finance,Male,33,Analyst,07/07/2020 19:08:19.000000000,3,High School,4,6578.03,28,48,18,15,36,5,8,2,2.06,false
3448859673520,HR,Female,56,Developer,04/15/2009 17:59:58.000000000,6,PhD,3,3680.03,62,42,11,12,43,7,18,0,1.53,false
2800620537507,Legal,Male,43,Manager,09/09/2021 19:37:31.000000000,10,PhD,4,5047.24,58,16,18,8,66,3,8,1,3.4,false
2707952724091,HR,Female,32,Developer,01/18/2020 23:30:16.000000000,7,Bachelor,5,8493.54,34,26,12,8,73,11,79,2,1.48,false
603542401451,Engineering,Female,53,Specialist,04/25/2004 04:23:33.000000000,4,Bachelor,2,3791.08,37,32,19,19,93,2,87,0,2.83,false
8884193692625,HR,Male,33,Developer,12/17/2019 09:28:31.000000000,6,High School,2,4699.72,27,48,10,21,49,14,76,1,4.81,true
8768151408114,Sales,Female,45,Consultant,10/04/2007 04:09:38.000000000,2,Master,1,8304.82,50,5,15,5,63,13,54,1,1.56,true
7095110619170,Engineering,Male,43,Developer,03/25/2013 07:25:06.000000000,3,PhD,5,2578.89,36,4,20,15,16,11,1,1,2.69,false
694198171338,HR,Agender,51,Technician,02/10/2013 05:34:05.000000000,2,Bachelor,5,2068.46,39,23,17,22,17,4,13,1,0.52,false
4005260234328,Finance,Female,31,Developer,08/20/2016 10:32:18.000000000,7,High School,3,363.7,34,9,3,27,90,10,71,1,0.47,true
6310488021322,Finance,Female,59,Consultant,01/04/2004 16:45:02.000000000,5,Master,4,692.03,41,29,4,5,28,14,32,1,4.79,false
3255011691413,Customer Support,Male,46,Analyst,11/08/2013 04:14:56.000000000,6,Master,1,1617.53,59,18,18,9,66,16,75,0,2.85,false
7806113304347,Legal,Female,49,Consultant,08/01/2014 04:32:55.000000000,4,Bachelor,5,1043.83,25,0,0,26,12,9,19,1,0.71,false
8423794680663,Legal,Genderqueer,24,Engineer,07/04/2004 21:42:13.000000000,8,High School,5,1108.35,61,26,3,9,49,16,100,2,4.59,true
1832944155905,Finance,Female,59,Technician,12/15/2021 11:06:43.000000000,6,PhD,5,2559.01,57,21,16,31,2,19,15,2,3.51,true
7522559866696,Marketing,Male,20,Manager,02/28/2017 07:54:28.000000000,10,PhD,1,7764.0,65,6,10,27,27,2,74,2,2.4,false
8542194955930,Operations,Male,44,Analyst,03/01/2011 00:22:49.000000000,5,High School,4,5741.33,36,21,1,8,91,5,39,2,2.75,true
9745440085035,Operations,Male,28,Manager,07/14/2007 19:50:17.000000000,10,PhD,1,4125.75,63,44,2,19,30,20,85,2,3.07,true
9270400370643,Finance,Male,45,Specialist,11/11/2003 11:27:37.000000000,8,PhD,4,3853.42,41,38,6,24,66,3,91,2,0.78,false
945890346,Legal,Male,22,Manager,04/22/2018 18:18:17.000000000,6,Bachelor,1,2095.15,32,2,19,16,33,15,14,0,4.33,false
816011145743,Operations,Male,21,Manager,12/08/2003 13:19:10.000000000,4,Master,5,8289.68,47,43,2,4,10,3,58,2,1.11,false
5573320128314,Customer Support,Male,26,Technician,12/06/2000 11:43:06.000000000,6,Master,3,5506.06,27,43,5,20,80,17,49,1,1.17,false
5104944776475,Engineering,Female,44,Consultant,09/07/2008 19:14:30.000000000,6,High School,4,4519.66,51,7,16,26,21,3,40,2,2.35,false
1220166710622,Finance,Male,55,Manager,03/30/2019 12:41:43.000000000,6,Master,4,781.82,63,30,14,1,55,15,46,1,1.75,true
8703091187786,Sales,Male,46,Engineer,01/31/2019 16:18:05.000000000,7,PhD,4,2137.92,64,17,18,1,5,1,7,2,4.91,false
9674324006330,IT,Bigender,44,Technician,04/09/2018 09:45:53.000000000,8,Master,1,6891.9,52,20,16,1,55,2,94,2,2.73,true
5866338777004,Legal,Female,25,Analyst,06/03/2009 03:00:57.000000000,2,Master,4,1176.05,24,35,19,8,7,15,67,1,4.97,false
6887407733170,Legal,Genderqueer,52,Developer,05/24/2003 18:21:38.000000000,3,Master,1,6905.38,23,5,14,9,41,3,2,1,1.88,false
6739513341497,Legal,Non-binary,25,Analyst,02/14/2012 03:53:35.000000000,7,PhD,3,904.21,34,27,3,9,4,19,57,2,0.88,false
6398009989803,HR,Female,25,Consultant,11/11/2005 18:30:14.000000000,10,High School,5,4981.98,31,13,11,9,80,11,18,0,4.46,true
9309834095704,Operations,Female,51,Manager,05/26/2019 14:54:41.000000000,2,Master,4,8402.09,20,24,3,22,61,1,85,0,2.62,false
4960359964473,Finance,Agender,45,Developer,02/05/2004 16:44:02.000000000,9,PhD,5,2752.28,30,22,12,13,36,18,2,1,3.05,true
9169833168340,HR,Male,36,Engineer,05/04/2001 03:42:24.000000000,8,PhD,5,3414.69,55,3,2,1,32,7,58,1,3.56,true
4312544604905,Finance,Genderqueer,59,Manager,04/07/2008 21:24:38.000000000,4,Master,3,3127.09,29,21,11,2,31,19,73,2,1.45,false
9636753727968,Sales,Male,54,Manager,06/04/2010 13:14:11.000000000,5,PhD,5,1927.48,44,14,14,25,88,10,53,2,1.92,false
4165195963988,Sales,Male,35,Specialist,08/24/2000 05:37:34.000000000,5,PhD,1,1906.74,42,43,3,24,6,16,34,1,3.5,true
3068609888844,Customer Support,Female,37,Specialist,07/11/2006 13:37:13.000000000,4,Master,4,6681.73,58,29,15,15,70,15,0,1,0.87,false
8232302692795,Customer Support,Female,36,Specialist,02/25/2016 02:10:26.000000000,8,PhD,5,955.86,20,38,10,30,38,11,27,2,4.51,false
2479402482988,Marketing,Genderfluid,39,Specialist,08/05/2010 05:43:10.000000000,8,PhD,4,482.74,48,49,15,24,83,7,93,0,0.16,true
3744837300480,HR,Male,30,Technician,10/29/2001 06:18:51.000000000,7,PhD,1,5604.57,46,48,15,22,89,11,57,0,2.76,true
8727258331224,Marketing,Genderqueer,41,Analyst,04/17/2020 02:11:35.000000000,3,Bachelor,3,5761.11,21,49,1,8,92,2,41,2,0.31,false
4686725758033,Sales,Male,24,Specialist,01/02/2006 17:03:35.000000000,7,Bachelor,1,1010.12,54,17,14,11,88,11,75,0,2.46,false
4012702459645,Operations,Female,56,Consultant,09/03/2012 17:35:18.000000000,6,High School,5,4551.52,43,26,13,27,57,14,59,2,2.03,true
4053794237550,Operations,Male,18,Specialist,08/28/2000 16:50:40.000000000,7,High School,3,7260.56,64,11,10,10,89,10,41,2,0.37,false
9401473746129,Marketing,Female,57,Specialist,12/21/2009 06:02:09.000000000,2,Bachelor,3,5691.22,22,2,11,18,23,7,59,1,3.97,false
8095087716370,Operations,Male,20,Manager,06/17/2005 00:10:53.000000000,2,High School,3,498.84,61,45,13,13,0,6,99,0,2.29,false
949907348709,HR,Female,28,Manager,02/21/2008 09:52:23.000000000,8,Master,1,5106.52,24,29,2,9,96,19,40,1,3.11,true
9485729032879,IT,Male,41,Developer,05/18/2007 23:27:18.000000000,4,High School,3,3245.69,28,18,18,9,79,10,99,2,4.05,true
8409194113259,Operations,Female,54,Technician,09/25/2021 02:00:10.000000000,10,Bachelor,5,4204.44,34,39,9,3,91,10,48,0,4.46,false
9362771285315,Operations,Male,35,Engineer,01/18/2003 02:22:13.000000000,6,High School,3,3533.78,25,1,10,18,29,17,41,0,4.61,true
2788878810015,Legal,Female,57,Technician,12/30/2005 17:04:36.000000000,9,Bachelor,5,6093.71,44,26,0,16,37,15,77,0,0.31,false
5382775979057,Customer Support,Female,21,Consultant,06/25/2006 11:22:42.000000000,2,Bachelor,1,1873.66,48,22,0,18,11,18,59,2,2.34,false
4488564096192,Operations,Female,34,Analyst,04/30/2004 19:04:02.000000000,5,High School,4,7483.17,64,38,17,6,63,4,41,1,4.65,true
7318468042682,Operations,Male,24,Consultant,07/11/2009 14:48:46.000000000,6,Master,4,1858.5,45,39,9,27,5,11,83,1,3.36,false
7646931000347,Marketing,Male,47,Consultant,01/30/2010 00:27:43.000000000,9,Bachelor,2,5455.22,63,22,10,1,38,12,44,1,0.72,false
3608377860715,HR,Agender,29,Analyst,05/11/2002 06:05:32.000000000,8,High School,4,5238.82,54,27,18,30,39,20,8,0,3.94,true
2448275167295,Customer Support,Female,28,Engineer,06/13/2018 09:48:13.000000000,9,Master,4,5434.96,34,25,12,1,23,4,93,1,3.87,true
8050858177602,Operations,Genderfluid,60,Engineer,05/06/2016 10:21:34.000000000,8,Bachelor,1,510.38,61,3,4,19,3,1,13,2,2.2,true
8932460963639,IT,Genderqueer,35,Engineer,05/26/2006 10:33:05.000000000,2,Master,5,7676.71,36,39,1,19,95,12,37,2,0.33,true
5386136573140,Sales,Genderqueer,46,Technician,06/01/2005 08:49:19.000000000,10,Bachelor,4,6279.29,55,11,3,6,21,20,74,0,3.02,true
7768240832596,Sales,Male,55,Specialist,12/20/2016 23:36:04.000000000,4,High School,1,1287.21,38,44,10,30,73,2,57,1,0.2,true
172178468437,Operations,Female,19,Engineer,03/30/2017 07:59:29.000000000,5,Bachelor,1,2714.55,23,8,15,24,98,17,33,0,1.43,false
