Employee_ID,Department,Gender,Age,Job_Title,Hire_Date,Years_At_Company,Education_Level,Performance_Score,Monthly_Salary,Work_Hours_Per_Week,Projects_Handled,Overtime_Hours,Sick_Days,Remote_Work_Frequency,Team_Size,Training_Hours,Promotions,Employee_Satisfaction_Score,Resigned
608396279358,Finance,Female,39,Manager,08/25/2012 16:16:23.000000000,6,PhD,3,962.29,20,30,17,24,27,10,80,1,0.24,true
9618064660609,HR,Female,51,Specialist,03/23/2019 13:17:59.000000000,2,Bachelor,2,8997.67,39,17,13,1,28,1,47,2,3.31,true
9473569766887,Sales,Female,52,Developer,06/30/2002 09:48:23.000000000,8,Master,1,534.08,23,4,10,18,72,10,63,1,0.46,false
1253955342086,IT,Male,54,Consultant,02/05/2022 01:52:25.000000000,4,High School,4,8625.24,31,12,15,4,61,18,53,0,4.08,false
6650007735457,Legal,Female,56,Developer,06/12/2007 19:05:51.000000000,7,PhD,4,5391.36,45,38,16,17,90,1,45,1,2.47,false
9653497722986,Legal,Male,45,Consultant,06/09/2017 11:55:55.000000000,3,Master,2,7362.4,42,22,6,29,33,10,35,2,4.81,false
8387099249318,Sales,Female,42,Specialist,07/18/2003 09:36:12.000000000,2,High School,1,5233.53,40,1,17,7,11,8,54,1,3.41,true
2363226691223,Legal,Male,46,Consultant,05/29/2010 16:45:56.000000000,4,Bachelor,5,3770.23,63,35,8,29,10,20,99,1,1.42,false
1694669534335,IT,Female,21,Analyst,08/02/2011 23:26:25.000000000,6,High School,5,6306.19,38,40,13,28,72,11,47,1,3.87,false
8011465509715,Customer Support,Female,38,Manager,06/14/2011 00:49:56.000000000,3,High School,3,8707.87,23,20,4,13,57,15,39,1,0.72,false
4950215318028,Finance,Female,24,Manager,10/28/2006 19:05:54.000000000,9,High School,5,461.12,32,35,15,10,2,5,51,0,4.53,false
3905972308721,Marketing,Female,38,Technician,03/26/2015 08:43:16.000000000,2,High School,5,8298.67,24,33,19,21,43,4,53,1,3.07,false
5136512931646,Operations,Male,24,Technician,11/27/2013 14:30:42.000000000,10,High School,2,2251.66,62,9,8,25,88,16,37,1,4.84,true
6162296631116,Finance,Male,45,Manager,07/01/2004 00:35:49.000000000,9,Bachelor,1,4974.6,20,42,4,17,28,19,21,1,0.28,false
3699359347172,Finance,Male,46,Specialist,12/12/2015 03:34:54.000000000,9,High School,3,3397.19,64,30,2,30,64,14,86,1,1.51,true
609048139154,HR,Male,44,Engineer,01/25/2018 19:55:40.000000000,2,PhD,5,562.67,21,3,4,25,0,18,86,0,4.45,false
4445474992758,Customer Support,Male,28,Specialist,05/09/2012 18:00:13.000000000,9,Master,5,2953.52,47,38,19,23,13,9,42,1,3.17,false
1571374737642,Finance,Female,38,Technician,06/03/2008 07:33:17.000000000,6,Master,5,1564.95,22,37,3,18,81,9,92,1,2.88,false
2614196988993,HR,Male,31,Analyst,03/04/2001 17:17:46.000000000,5,Bachelor,4,3883.14,27,16,13,27,30,6,29,1,1.12,true
4837049261959,Operations,Male,31,Analyst,10/26/2008 13:51:05.000000000,6,PhD,2,5430.69,54,46,4,20,36,11,46,2,1.74,false
7675562684974,Operations,Female,39,Engineer,07/27/2008 20:11:20.000000000,10,Bachelor,3,2784.12,43,42,13,21,43,14,37,2,3.53,true
2291516693644,HR,Female,51,Specialist,04/05/2013 12:21:09.000000000,9,Bachelor,3,4886.45,35,4,5,21,74,7,71,2,0.17,true
1335263755969,IT,Male,47,Developer,04/25/2004 19:27:43.000000000,5,Bachelor,2,5477.91,55,10,18,12,88,5,89,1,4.19,true
1196959337821,Marketing,Male,33,Specialist,02/16/2012 19:16:37.000000000,5,Master,2,2365.33,38,5,19,31,58,2,38,2,4.88,false
4748559809910,Customer Support,Female,40,Technician,11/16/2017 17:35:39.000000000,5,Bachelor,5,4.99,48,42,3,30,88,20,13,2,3.1,true
7826486712063,Customer Support,Female,29,Manager,04/11/2013 06:53:01.000000000,6,PhD,4,1389.49,29,40,17,16,71,13,57,2,3.25,false
1464801408477,Finance,Male,48,Consultant,09/11/2006 14:00:28.000000000,4,PhD,5,3618.96,24,19,10,24,81,11,9,2,2.06,true
777497759146,HR,Female,58,Consultant,05/25/2016 00:48:11.000000000,5,Master,5,3920.71,52,6,14,22,99,15,47,2,4.93,true
3964093682381,Customer Support,Male,59,Manager,08/17/2004 13:52:28.000000000,3,Master,4,4243.59,60,35,11,20,56,15,24,0,3.3,true
8249751657961,Customer Support,Female,26,Analyst,03/10/2020 00:02:02.000000000,8,High School,2,869.69,42,46,16,16,25,15,38,2,0.0,true
8508662664254,Customer Support,Male,58,Manager,06/17/2016 15:04:38.000000000,2,PhD,5,1060.9,56,28,19,10,10,14,84,2,1.96,false
6955141239438,Customer Support,Female,39,Developer,07/22/2019 21:45:31.000000000,5,PhD,1,4679.53,39,42,19,21,66,8,10,1,0.84,true
2725654755644,Operations,Genderqueer,41,Analyst,08/19/2013 15:51:36.000000000,10,High School,5,4259.3,22,29,19,31,52,6,32,0,0.63,false
2534799841123,Engineering,Genderqueer,60,Specialist,01/31/2022 13:18:29.000000000,3,Master,1,8525.89,61,22,17,31,100,7,34,2,4.27,true
9523379304441,Finance,Male,25,Analyst,03/28/2022 03:16:12.000000000,3,High School,2,7286.31,31,5,6,20,10,20,19,2,4.25,false
5386600842309,Sales,Female,32,Technician,05/02/2021 19:20:52.000000000,7,High School,3,3516.64,51,1,2,31,13,13,29,2,1.11,false
3794562517069,HR,Female,38,Developer,12/06/2005 12:23:13.000000000,6,High School,1,3674.12,22,3,13,27,69,3,0,2,3.21,false
2538066008800,HR,Male,42,Specialist,07/09/2002 15:56:09.000000000,5,High School,4,423.53,53,7,3,19,7,1,99,1,4.14,false
5642368602674,Customer Support,Male,51,Specialist,07/04/2014 03:42:09.000000000,10,PhD,1,7136.48,50,9,15,21,36,5,7,2,2.32,true
3508986321686,Sales,Female,46,Developer,02/25/2014 03:18:06.000000000,5,PhD,4,7418.41,26,7,16,1,49,17,72,2,1.83,false
5465580228673,HR,Male,60,Analyst,06/01/2018 09:11:40.000000000,4,Bachelor,3,7716.09,23,12,9,24,36,19,47,1,4.92,false
4484891251184,Customer Support,Female,34,Analyst,10/25/2002 10:05:38.000000000,4,PhD,3,417.17,43,47,5,29,1,6,63,0,0.23,false
2707529239652,Sales,Female,57,Developer,02/25/2012 20:58:01.000000000,5,Master,4,1817.82,53,36,14,7,84,16,12,0,2.18,false
9698743403292,Operations,Male,50,Consultant,12/09/2009 12:43:33.000000000,10,PhD,4,7980.18,49,43,15,17,35,8,15,0,0.92,false
3194930105434,Finance,Male,56,Engineer,10/21/2007 10:33:27.000000000,7,Bachelor,1,4803.83,28,15,4,7,21,15,95,1,1.68,true
4141782081873,Finance,Male,55,Engineer,11/16/2014 04:10:28.000000000,4,Bachelor,2,7271.15,27,16,19,16,71,11,39,2,2.03,true
7348018404576,HR,Female,57,Engineer,05/04/2006 04:38:11.000000000,6,Master,4,7509.06,54,20,17,7,8,16,59,0,3.77,false
9650049193095,Customer Support,Genderqueer,31,Developer,02/24/2003 12:11:47.000000000,10,PhD,5,4897.54,31,3,15,18,12,11,91,1,0.9,true
4258159693756,Engineering,Male,28,Developer,06/21/2001 15:39:03.000000000,5,Master,5,7985.02,24,32,11,21,41,14,60,1,0.57,true
1763602195231,Sales,Female,20,Consultant,06/05/2003 09:37:32.000000000,8,PhD,1,3057.65,23,8,10,28,96,16,9,2,3.16,true
2646680310411,HR,Male,44,Engineer,04/13/2002 15:07:27.000000000,6,Master,3,6645.6,51,43,8,8,50,11,11,0,1.9,true
9653384093005,Engineering,Female,33,Analyst,09/07/2012 02:17:09.000000000,5,High School,5,8752.77,47,24,2,20,72,2,52,1,0.96,false
4549228922427,Legal,Female,32,Consultant,09/20/2008 00:52:37.000000000,6,Master,3,6363.68,25,15,3,28,35,2,12,2,1.37,true
6907542967727,HR,Female,54,Consultant,09/17/2014 06:35:37.000000000,5,Bachelor,2,8862.59,34,18,8,11,61,18,93,2,4.01,false
6250925608474,Sales,Male,30,Engineer,09/25/2019 15:12:25.000000000,9,PhD,2,8974.59,48,19,3,10,45,4,34,1,2.33,false
3868532680205,Engineering,Male,38,Analyst,03/26/2008 05:17:45.000000000,5,PhD,3,1298.81,30,30,10,20,30,15,23,0,4.22,true
6608615892553,Finance,Female,41,Manager,09/05/2008 16:27:35.000000000,8,Bachelor,5,4746.95,49,11,0,3,42,4,46,0,4.06,false
8985600448169,IT,Male,41,Consultant,01/13/2012 10:38:14.000000000,2,Master,3,3259.82,27,17,2,13,24,17,99,0,0.67,true
567362894612,Engineering,Male,25,Technician,10/21/2021 01:16:56.000000000,9,Master,4,7415.84,36,0,10,1,30,19,6,1,1.27,false
3507775181600,Legal,Female,60,Consultant,01/31/2002 12:09:43.000000000,5,Bachelor,3,4989.85,59,28,5,16,77,10,68,0,1.0,false
9040550978909,Sales,Female,44,Specialist,10/22/2018 12:29:25.000000000,8,Master,1,5108.54,33,48,14,28,34,12,82,2,2.07,false
2675115043976,Legal,Male,27,Specialist,07/31/2016 11:51:13.000000000,4,High School,3,6967.48,45,13,0,22,13,9,88,1,0.91,false
8493055750924,Customer Support,Female,40,Technician,12/29/2000 21:17:51.000000000,4,Bachelor,5,2080.55,48,30,14,12,47,4,40,2,4.33,false
4780733895597,HR,Male,59,Manager,09/29/2017 17:54:48.000000000,6,PhD,1,55.22,32,46,0,20,93,14,79,2,4.82,false
240586449379,Operations,Female,48,Engineer,05/21/2009 14:46:33.000000000,5,High School,1,150.93,27,32,9,4,40,13,96,1,3.33,true
236776188145,HR,Male,55,Manager,02/21/2007 14:09:35.000000000,8,PhD,4,4187.06,59,15,20,19,75,5,1,1,4.8,false
1292468497594,Legal,Female,40,Specialist,12/13/2010 08:08:30.000000000,4,PhD,5,6526.82,35,4,8,23,86,19,53,1,2.21,true
2069343423191,Finance,Female,35,Engineer,05/08/2008 11:57:39.000000000,9,High School,2,3678.98,37,8,15,11,9,13,82,1,3.92,true
1366951057719,Engineering,Female,21,Technician,12/12/2004 03:34:43.000000000,2,Master,5,3302.74,50,36,4,16,23,13,58,1,2.22,true
3244206515306,Customer Support,Female,57,Analyst,03/14/2016 17:18:13.000000000,4,PhD,3,5878.32,39,32,17,16,45,3,4,1,4.51,true
8433889758555,IT,Female,39,Analyst,05/27/2010 21:58:30.000000000,7,Bachelor,2,4177.86,56,16,16,20,72,4,96,1,0.01,false
9016876663345,HR,Male,50,Technician,06/22/2007 15:53:17.000000000,8,Bachelor,2,6101.21,52,49,16,31,68,9,35,1,2.29,false
8756198945151,IT,Male,47,Engineer,06/12/2016 17:32:24.000000000,4,Bachelor,2,1081.83,64,27,11,15,93,11,43,2,1.05,true
8277435686276,HR,Agender,40,Developer,07/19/2007 01:14:55.000000000,2,Bachelor,5,3488.33,42,11,12,30,59,14,76,1,2.84,true
764852887694,Sales,Female,48,Specialist,03/16/2016 23:34:07.000000000,4,Bachelor,5,6198.88,48,22,9,14,71,20,33,2,4.12,false
6441125453585,Marketing,Female,52,Engineer,07/26/2009 08:10:22.000000000,2,Bachelor,2,5650.23,22,48,10,8,82,2,0,2,3.63,true
9182206496418,Engineering,Female,38,Developer,09/06/2001 01:14:57.000000000,10,High School,1,6611.23,34,41,12,0,55,13,12,0,0.46,true
7009127491732,HR,Genderqueer,33,Analyst,08/18/2005 21:18:51.000000000,8,Master,3,7393.38,26,34,6,5,90,5,52,1,0.05,true
5342957049344,HR,Male,53,Technician,04/01/2009 09:52:22.000000000,6,Master,1,5495.87,34,29,2,4,6,17,28,2,4.89,false
2348604547186,Customer Support,Male,58,Developer,06/13/2021 04:54:26.000000000,8,High School,4,7915.97,47,35,19,11,24,15,84,0,2.66,false
3107547771528,Customer Support,Female,48,Manager,08/26/2021 16:29:10.000000000,8,Bachelor,5,836.74,59,6,0,23,91,12,40,1,3.96,true
1487622476742,Finance,Female,27,Analyst,09/07/2010 12:17:53.000000000,5,High School,1,3792.53,37,16,6,0,67,8,5,2,4.42,false
67740966830,Legal,Male,23,Specialist,10/27/2018 22:15:39.000000000,2,High School,3,2924.54,60,46,12,15,70,3,4,1,3.83,false
1942275481649,Engineering,Male,33,Specialist,02/24/2021 21:08:04.000000000,6,High School,2,4514.6,56,18,14,4,78,17,42,1,2.22,true
3369284623455,IT,Bigender,40,Analyst,02/18/2016 12:01:18.000000000,3,High School,2,3157.69,32,5,6,28,90,15,76,0,2.94,false
6333635989082,Operations,Male,40,Manager,03/31/2018 11:10:55.000000000,7,Bachelor,1,906.02,42,25,10,26,100,3,26,2,0.26,false
2633542569730,Marketing,Male,30,Consultant,01/04/2016 19:04:57.000000000,7,PhD,4,6642.42,26,47,2,23,70,4,11,0,3.5,true
4051090301751,Legal,Male,44,Analyst,01/16/2021 05:44:32.000000000,7,Bachelor,5,2983.39,20,27,10,11,75,13,24,0,0.07,false
6798670266072,Finance,Non-binary,39,Manager,02/26/2011 06:09:31.000000000,8,Bachelor,1,5589.07,56,12,0,16,85,9,40,1,4.33,true
3237475103185,Operations,Male,27,Engineer,02/25/2005 09:12:25.000000000,6,Master,2,1806.81,30,24,7,3,18,6,84,0,2.41,true
3752979362674,Marketing,Non-binary,24,Specialist,10/06/2006 01:40:16.000000000,4,Bachelor,1,2242.97,51,50,1,15,6,17,52,2,0.61,true
8170301782884,Engineering,Male,37,Analyst,07/03/2017 05:53:29.000000000,9,Bachelor,5,4782.71,20,25,0,0,49,14,53,1,3.83,true
8347444580521,IT,Male,46,Technician,08/21/2012 13:11:51.000000000,3,High School,3,5829.11,63,37,5,29,31,12,33,2,1.34,false
2761066176572,Operations,Male,23,Specialist,09/23/2013 02:14:37.000000000,6,Bachelor,3,4790.3,49,20,15,19,87,17,100,0,3.26,true
1856096245342,Engineering,Male,49,Consultant,04/04/2002 01:27:59.000000000,4,PhD,4,915.72,50,37,6,27,84,16,40,1,3.02,true
2192129390706,Customer Support,Male,38,Technician,06/02/2008 15:47:55.000000000,4,High School,3,6398.49,30,34,5,17,1,15,29,2,3.12,false
5545903383115,Sales,Male,28,Developer,06/01/2020 07:45:56.000000000,2,Master,4,5973.16,56,37,12,5,7,11,36,0,0.55,true
4090128623886,Sales,Male,28,Engineer,02/07/2005 09:58:47.000000000,8,High School,4,6768.08,32,25,14,17,69,18,35,2,4.13,false
9147832556210,Legal,Genderfluid,38,Specialist,04/20/2009 08:11:52.000000000,6,Bachelor,1,5375.87,57,49,16,23,84,6,25,0,1.34,false
5198656013952,Legal,Female,59,Developer,01/21/2015 02:29:29.000000000,3,High School,3,2814.68,24,10,8,22,3,17,74,2,1.69,false
6242861779559,IT,Female,34,Engineer,04/12/2000 00:15:26.000000000,9,Bachelor,5,1219.97,49,50,4,29,71,13,72,1,3.35,true
3822856476645,Finance,Male,44,Developer,02/25/2020 20:01:39.000000000,10,Bachelor,3,6702.27,46,2,16,10,1,8,77,1,0.36,false
3558406204370,Finance,Female,44,Specialist,03/10/2012 04:32:08.000000000,8,Bachelor,2,1276.46,40,12,4,14,29,16,91,0,1.51,true
2310437011595,IT,Male,42,Manager,02/22/2020 01:47:25.000000000,3,High School,1,7020.25,20,9,14,8,93,19,64,1,4.01,false
7198026116905,IT,Male,51,Technician,09/12/2007 23:03:33.000000000,3,High School,2,8488.65,37,22,0,17,92,5,59,0,4.76,true
3821670431873,HR,Male,38,Analyst,06/05/2019 23:01:32.000000000,9,High School,1,7723.79,47,49,14,21,99,9,13,2,3.09,false
6838972756153,HR,Non-binary,23,Consultant,11/21/2022 19:09:53.000000000,2,PhD,2,6285.65,41,16,12,10,23,11,12,1,1.21,false
8828076103014,IT,Male,52,Specialist,08/11/2018 06:37:06.000000000,3,PhD,3,1391.52,37,13,11,8,34,7,98,0,0.59,false
5186589240215,Engineering,Non-binary,39,Technician,11/22/2005 23:30:55.000000000,9,PhD,4,4130.95,34,0,20,29,8,14,89,2,4.82,false
5879905665609,Engineering,Male,37,Developer,04/08/2021 07:58:13.000000000,9,PhD,1,1200.08,28,24,3,22,1,12,45,0,3.14,true
4738964514056,Sales,Female,25,Developer,03/23/2004 15:55:55.000000000,5,PhD,2,6088.22,44,38,6,20,74,17,71,2,4.05,true
2597718465080,Engineering,Female,52,Analyst,11/23/2021 09:08:31.000000000,10,PhD,5,7602.38,35,43,8,5,64,14,74,2,1.18,true
6015931274696,Marketing,Male,21,Manager,07/17/2002 04:41:45.000000000,9,PhD,5,2976.61,56,28,12,25,16,1,24,2,1.87,true
2139946421215,Customer Support,Male,36,Analyst,11/07/2005 05:00:39.000000000,5,Master,1,8847.86,20,15,0,2,4,4,40,0,1.99,true
6475279995066,Customer Support,Male,48,Manager,04/14/2004 20:30:37.000000000,9,PhD,4,6169.37,40,26,19,13,74,17,53,2,3.75,false
6503891574723,Engineering,Female,50,Technician,03/15/2019 09:15:29.000000000,2,High School,1,7690.43,51,46,14,1,95,14,89,2,1.64,true
6479769141637,Operations,Male,59,Consultant,01/22/2006 02:33:29.000000000,6,Bachelor,1,3662.91,37,24,8,0,67,9,72,0,3.21,true
8689512616646,Finance,Male,34,Analyst,06/02/2008 09:02:05.000000000,4,PhD,3,7472.3,30,9,8,14,13,5,80,2,1.08,false
9019544095218,HR,Male,46,Technician,05/24/2011 17:31:26.000000000,8,High School,5,3434.8,39,19,20,22,57,13,62,1,2.76,false
5257413455462,Sales,Male,34,Developer,04/08/2002 07:31:44.000000000,8,High School,3,418.78,31,11,12,2,70,15,2,1,3.4,false
1716161347490,Engineering,Male,57,Analyst,07/29/2015 11:27:49.000000000,10,Bachelor,3,1219.21,38,16,20,30,17,7,6,0,1.97,true
4813388109383,Customer Support,Female,52,Technician,02/13/2007 15:36:50.000000000,2,Bachelor,1,892.21,52,50,15,6,71,2,68,1,0.3,true
9916286776544,Finance,Male,42,Specialist,03/25/2007 20:13:56.000000000,7,Bachelor,5,3656.88,50,23,12,1,37,5,63,2,3.54,false
3173461693926,Sales,Female,35,Technician,03/12/2007 16:01:58.000000000,2,Master,4,5407.52,32,40,20,17,85,19,16,0,4.37,true
4063526879530,IT,Male,29,Developer,02/03/2002 21:58:08.000000000,8,Bachelor,3,4001.63,52,5,12,14,38,10,16,2,0.17,true
1368744364610,Legal,Male,60,Manager,06/28/2019 03:34:52.000000000,9,Master,5,7205.92,62,38,16,4,27,3,39,1,4.18,true
325564624031,Engineering,Male,30,Consultant,07/15/2019 10:46:01.000000000,2,Master,3,6367.55,55,22,6,19,68,13,93,2,4.12,false
2677811585868,Operations,Female,37,Developer,05/14/2015 20:55:49.000000000,9,High School,5,4237.08,38,15,6,17,28,11,1,2,0.06,true
4452845247716,Operations,Male,54,Manager,04/09/2010 20:12:17.000000000,6,High School,5,6615.19,56,21,5,25,49,1,53,2,4.95,true
112049448995,Engineering,Female,25,Engineer,10/06/2020 21:22:44.000000000,9,Master,2,7063.2,24,14,8,24,92,18,25,1,1.79,false
6142104456731,Engineering,Female,29,Engineer,05/05/2010 07:46:04.000000000,4,PhD,5,4352.51,23,23,8,10,25,9,92,2,1.41,true
7195352958263,Finance,Male,48,Consultant,12/19/2017 03:29:57.000000000,3,High School,1,5970.97,33,18,1,0,100,8,95,1,1.83,true
8004131755772,Marketing,Female,29,Developer,03/10/2020 21:51:44.000000000,4,Master,5,4020.66,30,31,17,29,20,3,69,2,2.58,false
594536619404,HR,Male,31,Specialist,11/06/2014 04:12:23.000000000,8,PhD,1,984.19,58,42,10,13,89,17,100,1,3.58,false
6558426950436,Sales,Male,47,Engineer,09/16/2003 06:52:29.000000000,6,Bachelor,4,2232.13,27,44,4,26,74,15,85,0,4.48,false
1385763008225,Operations,Male,47,Specialist,03/12/2015 19:07:18.000000000,6,Bachelor,3,1381.62,49,21,13,27,92,10,93,2,4.02,false
6339766161729,Sales,Male,37,Engineer,02/23/2005 04:03:20.000000000,7,Master,1,6980.44,54,12,19,21,36,10,67,1,2.84,true
9164538566237,Marketing,Male,27,Engineer,12/27/2005 10:23:15.000000000,9,Bachelor,1,164.89,35,10,9,5,87,8,14,0,0.72,false
9588945552434,Engineering,Male,24,Analyst,02/02/2017 12:58:58.000000000,4,High School,5,8473.82,40,22,19,1,54,8,5,1,0.31,false
9524264257657,Sales,Female,41,Developer,01/04/2018 19:46:28.000000000,4,High School,5,3843.14,28,30,0,25,91,20,82,1,0.07,false
6598998792112,IT,Male,53,Manager,08/16/2016 13:49:55.000000000,10,PhD,2,796.75,54,19,2,17,67,8,31,0,1.54,true
4362964499968,Engineering,Female,46,Engineer,09/15/2011 06:56:25.000000000,4,Bachelor,2,1516.33,40,8,1,21,18,14,31,2,0.79,true
255753120929,Customer Support,Female,57,Engineer,06/09/2008 01:35:27.000000000,6,High School,1,3264.96,57,10,1,25,15,6,55,2,3.76,true
999946104906,IT,Male,19,Specialist,01/12/2021 16:12:07.000000000,8,Master,3,3765.56,48,32,3,17,49,6,12,0,4.48,true
411830069363,Operations,Female,26,Analyst,03/14/2004 12:02:08.000000000,3,Bachelor,4,8498.01,50,44,20,28,8,18,72,1,2.26,false
4168090501439,Legal,Male,33,Engineer,03/09/2021 18:33:19.000000000,9,PhD,3,5701.33,30,13,1,15,61,16,87,2,4.41,true
7529151921401,Marketing,Male,37,Developer,05/18/2002 01:47:56.000000000,9,High School,4,6307.43,48,18,8,3,96,11,54,2,3.48,true
9754466387641,Sales,Male,29,Engineer,02/19/2012 11:38:08.000000000,9,High School,3,2382.05,42,3,14,17,56,4,24,0,2.38,true
2453204808694,Finance,Male,18,Engineer,10/18/2006 17:54:25.000000000,5,Master,1,8794.04,20,45,15,24,7,9,14,0,2.44,false
3907405545328,Engineering,Male,44,Analyst,02/17/2002 20:56:11.000000000,3,Bachelor,1,526.09,61,36,7,17,28,14,0,1,1.19,true
1490446745518,IT,Male,39,Technician,12/19/2009 22:31:37.000000000,2,Bachelor,4,8540.04,23,34,13,9,84,14,11,0,4.61,true
5274366471443,HR,Male,60,Developer,01/28/2007 14:25:26.000000000,6,PhD,5,1147.13,56,5,15,22,71,3,88,2,0.38,false
3368875267340,Engineering,Female,20,Engineer,09/23/2011 10:04:57.000000000,5,PhD,5,1510.24,65,44,12,4,29,6,59,2,2.25,false
6609396526337,Engineering,Male,33,Consultant,11/09/2010 22:55:21.000000000,10,Bachelor,3,4472.76,65,46,19,25,80,3,30,2,1.17,true
7269658522658,Finance,Female,37,Manager,06/12/2008 01:29:45.000000000,8,High School,3,8299.38,62,48,15,30,56,13,68,1,2.64,true
4244283420766,Engineering,Female,44,Consultant,06/09/2003 01:53:09.000000000,3,Master,4,314.87,35,33,1,26,73,9,15,2,0.52,true
6127394330361,Marketing,Female,24,Technician,07/19/2001 19:12:19.000000000,3,Bachelor,3,573.36,58,34,18,1,33,7,42,1,2.14,true
7090063449455,Marketing,Male,24,Technician,04/17/2014 07:18:00.000000000,8,Master,5,1692.94,27,7,5,4,1,12,18,0,0.41,false
99645700845,Customer Support,Male,30,Manager,07/23/2002 22:19:35.000000000,8,High School,1,8278.32,41,33,12,1,38,16,61,1,0.59,true
8035849968164,IT,Genderfluid,28,Consultant,09/20/2012 07:23:02.000000000,2,Bachelor,4,8608.25,60,6,13,0,75,1,90,2,1.21,true
7813899121444,Engineering,Male,34,Manager,01/12/2002 09:36:50.000000000,4,High School,4,8201.34,33,38,12,12,28,8,76,1,4.29,true
232415687110,IT,Polygender,23,Developer,02/17/2010 04:53:49.000000000,4,High School,5,1268.93,24,35,19,4,54,9,52,2,1.79,false
5558745443180,Finance,Male,33,Analyst,04/24/2013 06:05:33.000000000,5,High School,1,8216.21,27,0,3,6,33,8,15,2,3.46,false
4624397304163,Engineering,Male,52,Manager,06/30/2003 11:01:51.000000000,10,High School,2,8514.98,37,9,2,21,90,11,66,2,4.81,false
6263176445636,Customer Support,Male,23,Developer,11/04/2014 16:04:57.000000000,2,Bachelor,3,5183.09,53,3,8,14,94,11,60,1,4.81,true
7406617184814,Operations,Female,46,Manager,08/22/2021 17:15:21.000000000,6,Bachelor,2,2869.27,28,34,1,19,13,10,32,1,2.71,false
9072834615506,Engineering,Male,41,Engineer,05/09/2016 05:12:10.000000000,10,Master,4,3623.93,55,33,1,17,31,9,75,2,2.08,false
7273118470531,Legal,Agender,38,Analyst,04/12/2011 07:56:10.000000000,4,High School,2,6771.92,33,34,2,3,23,16,73,2,3.4,false
60110134393,Marketing,Female,41,Analyst,01/27/2006 22:28:13.000000000,7,PhD,1,2219.39,24,1,3,20,78,15,68,1,2.4,true
1935643766862,Operations,Male,38,Developer,05/21/2013 16:09:10.000000000,4,Master,2,15.45,20,45,6,3,79,7,57,1,4.35,true
6928322011022,Legal,Female,40,Developer,02/14/2001 01:17:45.000000000,6,Master,5,1667.23,20,41,15,31,66,5,100,0,1.52,false
6238564858522,Legal,Polygender,35,Engineer,05/09/2012 00:55:37.000000000,5,Bachelor,3,508.23,47,32,20,13,2,1,20,2,0.79,true
8895066489907,Finance,Female,22,Consultant,09/07/2014 00:26:31.000000000,10,PhD,1,8469.22,20,28,3,29,28,14,79,1,0.5,false
8614506032403,IT,Male,59,Analyst,05/12/2004 15:39:23.000000000,10,High School,5,2209.18,41,6,16,13,72,2,60,0,0.59,true
3872517072912,Finance,Male,42,Manager,08/24/2004 12:34:33.000000000,7,PhD,1,6376.32,29,17,13,13,56,17,61,1,1.03,true
112207049899,HR,Female,31,Specialist,09/25/2013 02:56:27.000000000,8,High School,2,4031.45,22,32,5,31,50,6,61,2,4.55,true
6571820452150,IT,Female,48,Analyst,11/16/2016 09:10:11.000000000,2,PhD,3,6844.01,26,45,5,10,94,17,14,0,1.47,true
7263111330483,Marketing,Female,42,Analyst,09/12/2020 02:22:24.000000000,5,PhD,4,5458.29,55,50,10,2,52,3,46,2,0.46,true
534631556255,HR,Non-binary,47,Specialist,04/13/2013 13:49:26.000000000,5,Bachelor,2,4799.99,46,26,13,17,65,18,9,2,2.21,false
7346709143337,Engineering,Female,39,Specialist,11/13/2011 02:17:11.000000000,2,Bachelor,4,7352.4,43,15,10,6,99,3,36,0,2.76,false
3757190040579,HR,Male,53,Engineer,08/17/2007 06:24:25.000000000,4,High School,5,956.06,35,40,17,10,47,20,97,0,3.29,true
6370309618466,Finance,Female,19,Manager,08/04/2019 03:02:20.000000000,3,High School,5,750.92,52,47,5,17,23,15,10,2,3.59,true
5841433963906,Sales,Male,51,Consultant,02/14/2019 09:17:03.000000000,4,High School,5,4595.43,59,43,19,13,13,15,62,1,1.35,false
9691988967289,IT,Male,53,Technician,07/15/2005 16:55:32.000000000,8,PhD,3,1349.62,31,6,1,15,51,19,8,1,4.36,true
304612760123,Customer Support,Polygender,50,Developer,10/01/2019 22:03:54.000000000,4,Bachelor,4,1650.97,63,47,2,25,99,13,93,1,4.81,false
3297116539335,Customer Support,Female,29,Analyst,06/19/2018 21:54:00.000000000,7,Bachelor,2,7137.54,22,11,6,29,43,3,57,2,1.81,false
6786010334062,Sales,Female,57,Consultant,02/10/2015 05:31:54.000000000,3,Bachelor,1,6720.65,37,5,14,3,25,12,98,0,1.48,false
7122218001572,Engineering,Male,40,Analyst,06/23/2022 04:51:31.000000000,5,Bachelor,2,4083.5,44,23,13,9,9,3,40,1,1.53,true
8603962826189,IT,Female,46,Analyst,09/15/2008 21:19:05.000000000,4,Bachelor,4,2718.46,27,10,8,13,14,12,62,2,3.28,true
3433147030164,Marketing,Female,32,Manager,09/26/2021 14:17:50.000000000,8,Master,3,3596.35,57,34,5,18,42,16,40,2,4.71,true
2223547586216,HR,Genderfluid,42,Manager,08/09/2008 04:06:56.000000000,9,Bachelor,1,8399.06,45,22,18,4,82,12,11,0,3.66,true
1026767550294,Finance,Male,30,Consultant,12/14/2015 18:38:53.000000000,4,Bachelor,4,1976.36,24,38,5,8,1,15,5,1,2.23,false
